Image name, L1_distance, L2_distance 
ProstateX-0301ADC0.jpg, 8281547, 38231.44249175017 
ProstateX-0301ADC1.jpg, 8870235, 40787.65351181654 
ProstateX-0301ADC10.jpg, 9636578, 44549.03446765149 
ProstateX-0301ADC11.jpg, 9991869, 45627.679329547325 
ProstateX-0301ADC12.jpg, 10177582, 45860.73004216135 
ProstateX-0301ADC13.jpg, 10114044, 45957.360955564014 
ProstateX-0301ADC14.jpg, 10818373, 48001.195683024394 
ProstateX-0301ADC15.jpg, 10990963, 48521.07036123585 
ProstateX-0301ADC16.jpg, 11086289, 48232.8980572389 
ProstateX-0301ADC17.jpg, 11189442, 48491.13980924763 
ProstateX-0301ADC18.jpg, 11169633, 48156.114990725735 
ProstateX-0301ADC2.jpg, 9130333, 41088.96950520906 
ProstateX-0301ADC3.jpg, 8509031, 39258.2717016427 
ProstateX-0301ADC4.jpg, 8552180, 39540.2968881115 
ProstateX-0301ADC5.jpg, 8926688, 40956.94400220798 
ProstateX-0301ADC6.jpg, 10269269, 45130.89426324278 
ProstateX-0301ADC7.jpg, 9864751, 44170.47166377104 
ProstateX-0301ADC8.jpg, 10158133, 45718.50845117325 
ProstateX-0301ADC9.jpg, 10314501, 46184.8418964491 
ProstateX-0302ADC0.jpg, 8897509, 42228.13740860471 
ProstateX-0302ADC1.jpg, 8629528, 40607.38632318017 
ProstateX-0302ADC10.jpg, 9913087, 44978.538359977865 
ProstateX-0302ADC11.jpg, 9793771, 44110.896896345235 
ProstateX-0302ADC12.jpg, 9632341, 43483.214014145735 
ProstateX-0302ADC13.jpg, 8925305, 40813.133805185804 
ProstateX-0302ADC14.jpg, 8883770, 40972.52154798384 
ProstateX-0302ADC15.jpg, 9080503, 41626.27428680112 
ProstateX-0302ADC17.jpg, 8270503, 39996.98674900398 
ProstateX-0302ADC18.jpg, 8257597, 39623.238244747234 
ProstateX-0302ADC19.jpg, 8420889, 40390.10674657842 
ProstateX-0302ADC2.jpg, 9886623, 44734.76713921734 
ProstateX-0302ADC20.jpg, 9577946, 43353.21833497486 
ProstateX-0302ADC21.jpg, 9613396, 43045.576497475326 
ProstateX-0302ADC22.jpg, 9934537, 43364.9063760087 
