Image name, L1_distance, L2_distance 
ProstateX-0301tra0.jpg, 20067534, 61215.567382815294 
ProstateX-0301tra1.jpg, 21730206, 63733.185217749786 
ProstateX-0301tra10.jpg, 24122145, 67317.24952046094 
ProstateX-0301tra11.jpg, 26774145, 71724.40942245534 
ProstateX-0301tra12.jpg, 26845488, 71939.44687026722 
ProstateX-0301tra13.jpg, 25773264, 69972.31053781202 
ProstateX-0301tra14.jpg, 23859666, 66289.49568370542 
ProstateX-0301tra15.jpg, 22971585, 64164.23169492486 
ProstateX-0301tra16.jpg, 22829304, 63423.084267481034 
ProstateX-0301tra17.jpg, 22923498, 63123.25775813539 
ProstateX-0301tra18.jpg, 24944016, 66898.74864300528 
ProstateX-0301tra2.jpg, 23277897, 67299.57410712195 
ProstateX-0301tra3.jpg, 24587922, 69514.8464430441 
ProstateX-0301tra4.jpg, 25985829, 72118.40977864113 
ProstateX-0301tra5.jpg, 25415733, 70552.60465071435 
ProstateX-0301tra6.jpg, 25157313, 69572.18105679884 
ProstateX-0301tra7.jpg, 24890694, 69203.24327659796 
ProstateX-0301tra8.jpg, 25012191, 68550.14387293436 
ProstateX-0301tra9.jpg, 25699419, 69259.33471381312 
ProstateX-0302tra0.jpg, 21475860, 63424.60229280117 
ProstateX-0302tra1.jpg, 20870502, 62876.07564089858 
ProstateX-0302tra10.jpg, 25152318, 69582.9800310392 
ProstateX-0302tra11.jpg, 24756105, 67951.77611365283 
ProstateX-0302tra12.jpg, 24434148, 67313.0828442733 
ProstateX-0302tra13.jpg, 23817423, 65847.64207623535 
ProstateX-0302tra14.jpg, 23906355, 65872.67516201235 
ProstateX-0302tra15.jpg, 25077354, 68413.96791591612 
ProstateX-0302tra17.jpg, 24181182, 66022.28469236732 
ProstateX-0302tra18.jpg, 24380973, 65889.98132493286 
ProstateX-0302tra19.jpg, 23800830, 65233.72564862442 
ProstateX-0302tra2.jpg, 23542899, 67648.84803897254 
ProstateX-0302tra20.jpg, 25311570, 68247.33999211984 
ProstateX-0302tra21.jpg, 26209773, 70789.06303236398 
ProstateX-0302tra22.jpg, 27438522, 73090.6222575783 
ProstateX-0302tra3.jpg, 22502187, 65633.48557710461 
ProstateX-0302tra4.jpg, 22556619, 65748.06180413229 
ProstateX-0302tra5.jpg, 20137104, 60514.813046063355 
ProstateX-0302tra6.jpg, 24931437, 70451.85792440112 
ProstateX-0302tra7.jpg, 24749232, 69884.59104838491 
ProstateX-0302tra8.jpg, 26548611, 72717.12323105198 
ProstateX-0302tra9.jpg, 23343396, 66583.14394799933 
ProstateX-0303tra0.jpg, 26524572, 69101.97542762435 
ProstateX-0303tra1.jpg, 27830529, 71140.5086079654 
ProstateX-0303tra10.jpg, 25572627, 66952.72095292319 
ProstateX-0303tra11.jpg, 24719058, 65433.99327566674 
ProstateX-0303tra12.jpg, 25917999, 68026.25529161516 
ProstateX-0303tra13.jpg, 24544887, 65191.66272614927 
ProstateX-0303tra14.jpg, 26144688, 68543.10954428607 
ProstateX-0303tra15.jpg, 24752235, 66253.46971291391 
ProstateX-0303tra16.jpg, 24735333, 66988.40784046147 
ProstateX-0303tra18.jpg, 27271266, 71277.76856776592 
ProstateX-0303tra2.jpg, 25448637, 66837.86035623822 
